model,id,title,authors
book.book,5375,The Dragon's Eye (Erec Rex  #1),Kaza Kingsley/Melvyn Grant
book.book,5376,Dragon's Eye (Stonefort  #1),James A. Hetley
book.book,5396,Dragon's Eye,Christopher Stasheff/William R. Forstchen/Nick DiChario/S.N. Lewitt/Bill Fawcett/Mike Resnick/Mickey Zucker Reichert/S.M. Stirling/Diane Duane/Jody Lynn Nye/Roland J. Green/Teresa Patterson/Judith R. Conly
book.book,5402,"Stand Back "" Said the Elephant  ""I'm Going to Sneeze!",Patricia Thomas/Wallace Tripp
book.book,5404,Here I Stand: A Life of Martin Luther,Roland H. Bainton
book.book,5412,The Stand: Das letzte Gefecht,Stephen King/Joachim Körber
book.book,5413,'Salem's Lot,Stephen King/Jerry N. Uelsmann
book.book,5414,'Salem's Lot,Stephen King/Ron McLarty
book.book,5415,'Salem's Lot,Stephen King
book.book,5417,Carrie / 'Salem's Lot / The Shining,Stephen King
book.book,5419,'Salem's Lot,Stephen King
book.book,5420,'Salem's Lot,Stephen King
book.book,5427,Orientalism,Edward W. Said
book.book,5439,Interpreter of Maladies,Jhumpa Lahiri
book.book,5442,The Faiths of the Founding Fathers,David L. Holmes
book.book,5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares
book.book,5453,Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood  #4),Ann Brashares
book.book,5458,Junie B.  First Grader: Cheater Pants (Junie B. Jones  #21),Barbara Park/Denise Brunkus
book.book,5471,Nineteen Eighty-Four,George Orwell/Thomas Pynchon
book.book,5472,Animal Farm / 1984,George Orwell/Christopher Hitchens
book.book,5477,1984,George Orwell/Erich Fromm
book.book,5478,Nineteen Eighty-Four,George Orwell
book.book,5479,Brave New World / Brave New World Revisited,Aldous Huxley/Christopher Hitchens
book.book,5480,Brave New World and Brave New World Revisited,Aldous Huxley/Christopher Hitchens
book.book,5481,Brave New World Revisited,Aldous Huxley
book.book,5485,Brave New World,Aldous Huxley
book.book,5486,Andrew Carnegie,David Nasaw
book.book,5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz
book.book,5490,Children of the Alley,Naguib Mahfouz/Peter Theroux
book.book,5497,Akhenaten: Dweller in Truth,Naguib Mahfouz/Tagreid Abu-Hassabo
book.book,5498,Adrift on the Nile,Naguib Mahfouz/Frances Liardet
book.book,5499,Midaq Alley,Naguib Mahfouz/Trevor Le Gassick
book.book,5502,The Harafish,Naguib Mahfouz/Catherine Cobham/Naguib Mahfouz
book.book,5503,The Day the Leader Was Killed,Naguib Mahfouz/Surgana/Naguib Mahfouz
book.book,5508,Anne Frank Beyond the Diary: A Photographic Remembrance,Ruud van der Rol/Rian Verhoeven/Anna Quindlen/Anne Frank/Tony   Langham/Plym Peters
book.book,5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies/Alison Leslie Gold
book.book,5513,The Diary of Anne Frank,Frances Goodrich/Albert Hackett/Wendy Kesselman
book.book,5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry
book.book,5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James
book.book,5526,Dear John,Nicholas Sparks
book.book,5527,All the King's Men,Robert Penn Warren
book.book,5528,Cliffs notes on Warren's All the King's Men,L. David Allen
book.book,5530,All the King's Men: Three Stage Versions,Robert Penn Warren/James A. Perkins/James A. Grimshaw
book.book,5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King/Lou Schuler/Frederick Deluvier
book.book,5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard P. Feynman
book.book,5545,The Feynman Lectures on Physics  3 Vols,Richard P. Feynman/Robert B. Leighton/Matthew L. Sands
book.book,5548,What Do You Care What Other People Think?,Richard P. Feynman
book.book,5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard P. Feynman/Michelle Feynman
book.book,5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman
book.book,5554,Kiffe Kiffe Demain (French Edition),Faïza Guène
book.book,5558,iWoz,Steve Wozniak/Gina Smith
book.book,5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough/Michael Braungart
book.book,5575,Cradle and All,James Patterson
book.book,5585,The Creation of the American Republic  1776-1787,Gordon S. Wood
book.book,5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren
book.book,5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams
book.book,5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams
book.book,5599,Ethics and the Limits of Philosophy,Bernard Williams
book.book,5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp
book.book,5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair
book.book,5653,The Elephant War,Gillian Avery
book.book,5659,The Wind in the Willows,Kenneth Grahame/Gillian Avery
book.book,5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick
book.book,5661,Holiday Romance and Other Writings for Children,Charles Dickens
book.book,5665,Ideas Have Consequences,Richard M. Weaver
book.book,5671,The Ethics of Rhetoric,Richard M. Weaver
book.book,5678,Manliness,Harvey Mansfield
book.book,5685,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky
book.book,5691,The Brothers Karamazov,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
book.book,5693,Selected Stories of Anton Chekhov,Anton Chekhov/Richard Pevear/Larissa Volokhonsky
book.book,5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova/Richard Pevear
book.book,5696,What is Art?,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky
book.book,5697,The Complete Short Novels,Anton Chekhov/Richard Pevear/Larissa Volokhonsky
book.book,5698,The Double and The Gambler,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
book.book,5700,The Adolescent,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky
book.book,5712,If I Die in a Combat Zone,Tim O'Brien
book.book,5713,If I Die In A Combat Zone,Tim O'Brien
book.book,5720,Rainbow Six (John Clark  #2, Jack Ryan Universe  #10)
book.book,5728,Child of War  Woman of Peace,Le Ly Hayslip/James Hayslip/Jenny Wurts
book.book,5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip/Jay Wurts
book.book,5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement,Craig Scharlin/Lilia V. Villanueva
book.book,5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody
book.book,5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson
book.book,5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler
book.book,5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker
book.book,5755,The Language Instinct: How the Mind Creates Language,Steven Pinker
book.book,5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker/Jacques A. Mehler
book.book,5759,Fight Club,Chuck Palahniuk
book.book,5766,BSD Hacks,Lavigne
book.book,5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler/Marshall Kirk McKusick/Michael J. Karels
book.book,5776,Choke,Stuart Woods
book.book,5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell
book.book,5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley
book.book,5794,El Aleph,Jorge Luis Borges
book.book,5797,Vanity Fair,William Makepeace Thackeray/John Carey
book.book,5799,Vanity Fair,William Makepeace Thackeray/Nicholas Dames
book.book,5800,Vanity Fair,William Makepeace Thackeray
book.book,5805,V for Vendetta,Alan Moore/David   Lloyd
book.book,5809,V.,Thomas Pynchon/Carlos Martín Ramírez
book.book,5810,Girl in the Shadows (Shadows  #2),V.C. Andrews
book.book,5812,V for Vendetta,Steve Moore/Lilly Wachowski/Lana Wachowski/Alan Moore
book.book,5813,Heaven (Casteel  #1),V.C. Andrews
book.book,5814,Slow Learner: Early Stories,Thomas Pynchon
book.book,5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger
book.book,5821,Casino Royale,Ian Fleming
book.book,5824,Casino Royale,Anthony Hern/Ian Fleming/Henry Gammidge/John McLusky
book.book,5826,Bel Canto,Ann Patchett
book.book,5835,Guerilla Film Makers Movie Blueprint,Chris          Jones/Jonathan Newman/Cara Williams
book.book,5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella
book.book,5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan
book.book,5845,A Bend in the River,V.S. Naipaul
book.book,5848,The Middle Passage,V.S. Naipaul
book.book,5851,Magic Seeds,V.S. Naipaul
book.book,5853,Half a Life,V.S. Naipaul
book.book,5855,North of South: An African Journey,Shiva Naipaul
book.book,5863,V.S. Naipaul,Bruce Alvin King
book.book,5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin
book.book,5875,Regeneration (Species Imperative  #3),Julie E. Czerneda
book.book,5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker
book.book,5880,The Sparrow (The Sparrow  #1),Mary Doria Russell
book.book,5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company
book.book,5882,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company
book.book,5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company
book.book,5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas
book.book,5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas
book.book,5890,The Woman in White,Wilkie Collins/Matthew Sweet
book.book,5891,The Woman in White,Wilkie Collins
book.book,5893,The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox
book.book,5896,The Woman in White,Wilkie Collins/Camille Cauti
book.book,5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien
book.book,5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States
book.book,5907,The Hobbit  or There and Back Again,J.R.R. Tolkien
book.book,5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson
book.book,5911,Poems From The Hobbit,J.R.R. Tolkien
book.book,5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien
book.book,5915,The Hobbit,J.R.R. Tolkien
book.book,5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer
book.book,5931,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner
book.book,5932,Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García
book.book,5934,Veinte poemas de amor y una canción desesperada, Cien sonetos de amor
book.book,5937,Love,Pablo Neruda
book.book,5942,Anil's Ghost,Michael Ondaatje
book.book,5952,Waiting for My Cats to Die: A Memoir,Stacy Horn
book.book,5957,Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz
book.book,5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull
book.book,5969,A Sparrow Falls (Courtney #3),Wilbur Smith
book.book,5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester
book.book,5974,Sparrow Hawk Red,Ben Mikaelsen
book.book,5975,The Fall of a Sparrow,Robert Hellenga
book.book,5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke
book.book,5981,Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias
book.book,5984,Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray
book.book,5985,An Episode of Sparrows,Rumer Godden
book.book,5989,Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung
book.book,5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華
book.book,6003,火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文
book.book,6008,Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young
book.book,6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar
book.book,6048,Juniper,Monica Furlong
book.book,6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson
book.book,6058,The Road Back,Erich Maria Remarque
book.book,6066,Robinson Crusoe,Daniel Defoe/L.J. Swingle
book.book,6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay
book.book,6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas
book.book,6089,Transform Your Life: A step-by-step programme for change,Diana Cooper
book.book,6106,A Short History of Byzantium,John Julius Norwich
book.book,6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich
book.book,6109,A History of Venice,John Julius Norwich
book.book,6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich
book.book,6112,Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins
book.book,6115,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman
book.book,6129,Siddhartha,Hermann Hesse
book.book,6138,The Moonstone,Wilkie Collins/Carolyn G. Heilbrun
book.book,6140,The Moonstone,Wilkie Collins
book.book,6144,The Moonstone,Wilkie Collins/P.D. James
book.book,6148,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell
book.book,6149,Beloved,Toni Morrison
book.book,6150,Cry  the Beloved Country,Alan Paton
book.book,6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen
book.book,6152,Come Away My Beloved,Frances J. Roberts
book.book,6155,Israel  My Beloved,Kay Arthur
book.book,6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang
book.book,6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston
book.book,6159,Reservation Blues,Sherman Alexie
book.book,6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy
book.book,6167,Music & Silence,Rose Tremain
book.book,6173,The Periodic Table,Primo Levi
book.book,6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth
book.book,6175,The Reawakening,Primo Levi/Stuart J. Woolf
book.book,6176,The Drowned and the Saved,Primo Levi
book.book,6180,The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman
book.book,6182,Primo Levi: A Life,Ian Thomson
book.book,6184,Wuthering Heights,Emily Brontë
book.book,6192,Disgrace,J.M. Coetzee
book.book,6194,Waiting for the Barbarians,J.M. Coetzee
book.book,6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber
book.book,6198,Boyhood: Scenes from Provincial Life,J.M. Coetzee
book.book,6200,Youth,J.M. Coetzee
book.book,6207,Age of Iron,J.M. Coetzee
book.book,6216,The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison
book.book,6217,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser
book.book,6218,The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater
book.book,6219,The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison
book.book,6220,The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally
book.book,6221,The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset
book.book,6222,Jenny,Sigrid Undset/Tiina Nunnally
book.book,6224,The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford
book.book,6226,Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater
book.book,6227,The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater
book.book,6230,The Son Avenger (The Master of Hestviken  #4),Sigrid Undset
book.book,6240,An Imaginary Life,David Malouf
book.book,6245,The Great World,David Malouf
book.book,6253,A Very Long Engagement,Sébastien Japrisot
book.book,6259,Birdsong,Sebastian Faulks
book.book,6273,The Collected Poems of Wilfred Owen,Wilfred Owen/Cecil Day-Lewis
book.book,6286,Murder in Foggy Bottom (Capital Crimes  #17),Margaret Truman
book.book,6288,The Road,Cormac McCarthy
book.book,6290,The Road to Serfdom,Friedrich A. Hayek
book.book,6291,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore
book.book,6293,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen
book.book,6294,Howl's Moving Castle (Howl's Moving Castle  #1),Diana Wynne Jones
book.book,6295,Howl and Other Poems,Allen Ginsberg/William Carlos Williams
book.book,6296,When Rabbit Howls,Truddi Chase/Robert A. Phillips
book.book,6297,The Art of Howl's Moving Castle,Hayao Miyazaki/Yuji Oniki/Joe Hisaishi
book.book,6298,Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles
book.book,6302,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen
book.book,6310,Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake
